tipo;situacao;data;hora;bairro;endereco;numero;complemento;natureza;descricao;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;natureza_acidente;detalhe_endereco_acidente;endereco_cruzamento;numero_cruzamento;referencia_cruzamento;bairro_cruzamento;vitimasfatais;DATA;num_semaforo;sentido_via;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3;Protocolo
COLISÃO COM CICLISTA;FINALIZADA;2023-06-16;09:44:00;TORROES;AV ENGENHEIRO ABDIAS DE CARVALHO;;PRÓXIMO A CHESF;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;;;;;;TORROES;0.0;;;CIDADE;;;;;;;;;;;;;;202313713,0
COLISÃO COM CICLISTA;FINALIZADA;2023-06-16;11:28:00;SAO JOSE;AV CENTRAL;;INTEGRAÇÃO JOANA BEZERRA;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;;;;;;SAO JOSE;0.0;;;;;;;;;;;;;;;;;202313725,0
COLISÃO COM CICLISTA;DUPLICIDADE;2023-06-16;01:26:00;JOANA BEZERRA;AV CENTRAL;;NA SAIDA DA INTEGRAÇAO  JOANA BEZERRA;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;;;;;;JOANA BEZERRA;0.0;;;;;;;;;;;;;;;;;202313744,0
COLISÃO LATERAL;FINALIZADA;2023-06-18;09:19:00;SANTO AMARO;AV NORTE MIGUEL ARRAES DE ALENCAR;;PARÓQUIA SÃO SEBASTIÃO;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;SANTO AMARO;0.0;;97,0;;;;;;;;;;;;;;;202313997,0
COLISÃO COM CICLISTA;FINALIZADA;2023-06-19;08:27:00;BOA VISTA;RUA DA AURORA;;NA PONTE PRINCESA ISABEL;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;BOA VISTA;0.0;;;;;;;;;;;;;;;;;202314077,0
COLISÃO COM CICLISTA;CANCELADA;2023-06-19;10:45:00;BOA VIAGEM;AV ANTONIO TORRES GALVAO;;COM A AV DOM JOÃO VI;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;BOA VIAGEM;0.0;;;;;;;;;;;;;;;;;202314084,0
COLISÃO COM CICLISTA;FINALIZADA;2023-06-20;03:20:00;BOA VISTA;RUA DA AURORA;;PROX AO SEMAFORO;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;BOA VISTA;0.0;;90,0;;;;;;;;;;;;;;;202314160,0
COLISÃO LATERAL;FINALIZADA;2023-06-21;06:25:00;IPUTINGA;AV CAXANGA;;PROX AO ANTIGO HIPER BOM PREÇO, PROX AO SEMAFORO 533;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;IPUTINGA;0.0;;;;;;;;;;;;;;;;;202314204,0
COLISÃO COM CICLISTA;CANCELADA;2023-06-26;03:03:00;TAMARINEIRA;RUA CONEGO BARATA;638;ANTES DA FERREIRA COSTA;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;;;;;;TAMARINEIRA;0.0;;;;;;;;;;;;;;;;;202314627,0
COLISÃO FRONTAL;FINALIZADA;2023-06-29;03:19:00;CASA AMARELA;EST DO ARRAIAL;;IGREJA DA HARMONIA;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;CASA AMARELA;0.0;;;;;;;;;;;;;;;;;202314878,0
COLISÃO COM CICLISTA;FINALIZADA;2023-07-03;10:27:00;CASA FORTE;AV DEZESSETE DE AGOSTO;741;;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;CASA FORTE;0.0;;;;;;;;;;;;;;;;;202315246,0
COLISÃO COM CICLISTA;FINALIZADA;2023-07-03;01:27:00;TORRE;RUA CONDE DE IRAJA;;PROX AO EDIFICIO DUAS NAÇÕES;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;AV BEIRA RIO;;;;TORRE;0.0;;;;;;;;;;;;;;;;;202315263,0
COLISÃO COM CICLISTA;FINALIZADA;2023-07-10;05:11:00;CORDEIRO;AV GENERAL SAN MARTIN;;E/F AO HGV;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;CORDEIRO;0.0;;;;;;;;;;;;;;;;;202315901,0
COLISÃO COM CICLISTA;FINALIZADA;2023-07-11;08:12:00;VARZEA;AV AFONSO OLINDENSE;1004;EM FRENTE A LOJA TRES IRMÃS;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;VARZEA;0.0;;;;;;;;;;;;;;;;;202315945,0
COLISÃO COM CICLISTA;FINALIZADA;2023-07-11;05:03:00;ARRUDA;AV BEBERIBE;;LOJA DE VEÍCULOS IPIRANGA;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;ARRUDA;0.0;;;SUBURBIO;;;;;;;;;;;;;;202316003,0
ATROPELAMENTO DE PESSOA;FINALIZADA;2023-07-11;06:20:00;ENCRUZILHADA;AV NORTE MIGUEL ARRAES DE ALENCAR;;SEMÁFORO 045;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;;RUA DR JOSE MARIA;;;;ENCRUZILHADA;0.0;;;;;;;;;;;;;;;;;202316020,0
COLISÃO COM CICLISTA;FINALIZADA;2023-07-13;05:58:00;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;1000;EM FRENTE AO CALDINHO DO DEBE;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;;RUA TOME GIBSON;;;;BOA VIAGEM;0.0;;;;;;;;;;;;;;;;;202316201,0
COLISÃO LATERAL;FINALIZADA;2023-07-14;08:12:00;CAXANGA;AV CAXANGA;;EM FRENTE AL CAXANGA GOLF CLUBE;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;CAXANGA;0.0;;;;;;;;;;;;;;;;;202316286,0
COLISÃO COM CICLISTA;FINALIZADA;2023-07-21;07:11:00;PINA;AV ANTONIO DE GOES;;PISTA DA DIREITA - APÓS O TRADE CENTER JCPM;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;PINA;0.0;;;;;;;;;;;;;;;;;202316814,0
COLISÃO COM CICLISTA;FINALIZADA;2023-07-22;09:37:00;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;POSTO IPIRANGA E LOCALIZA;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;IMBIRIBEIRA;0.0;;;;;;;;;;;;;;;;;202316885,0
COLISÃO COM CICLISTA;FINALIZADA;2023-07-24;05:37:00;TOTO;RUA ONZE DE AGOSTO;;EM FRENTE AO BIDÚ KRAUSE;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;;;;;;TOTO;0.0;;;;;;;;;;;;;;;;;202316950,0
COLISÃO COM CICLISTA;FINALIZADA;2023-07-24;06:55:00;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;2238;LOJA AMARELO MEL;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;BOA VIAGEM;0.0;;;;;;;;;;;;;;;;;202317003,0
ATROPELAMENTO DE PESSOA;FINALIZADA;2023-07-26;04:25:00;SANTO ANTONIO;PRC DA REPUBLICA;;TRIBUNAL DA JUSTIÇA DE PE;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;SANTO ANTONIO;0.0;;;;;;;;;;;;;;;;;202317151,0
COLISÃO COM CICLISTA;FINALIZADA;2023-08-03;09:23:00;IMBIRIBEIRA;AV SUL;;ATRÁS DA LOJA CAOA CHERY / PROX A ESTAÇÃO DE METRO DA IMBIRIBEIRA;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;IMBIRIBEIRA;0.0;;;;;;;;;;;;;;;;;202317738,0
COLISÃO LATERAL;FINALIZADA;2023-08-07;08:33:00;IPUTINGA;AV MAURICIO DE NASSAU;;;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;EST DO BARBALHO;;;;IPUTINGA;0.0;;246,0;;;;;;;;;;;;;;;202318135,0
COLISÃO COM CICLISTA;FINALIZADA;2023-08-19;06:30:00;CAXANGA;AV CAXANGA;;PROX A ESTÇÃO DO TERMINAL DE GETULIO VARGAS;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;AV GENERAL SAN MARTIN;;;;CAXANGA;0.0;;;;;;;;;;;;;;;;;202319312,0
COLISÃO LATERAL;FINALIZADA;2023-08-21;10:56:00;TAMARINEIRA;AV CONS ROSA E SILVA;1108;POSTO SHEL;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;TAMARINEIRA;0.0;;;;;;;;;;;;;;;;;202319445,0
COLISÃO FRONTAL;FINALIZADA;2023-08-22;04:25:00;MADALENA;AV CAXANGA;409;CENTRAL DAS BATERIAS;COM VÍTIMA;;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;MADALENA;0.0;;;;;;;;;;;;;;;;;202319574,0
COLISÃO LATERAL;FINALIZADA;2023-08-25;08:30:00;CASA AMARELA;AV NORTE MIGUEL ARRAES DE ALENCAR;4895;IGREJA DO AMOR;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;CASA AMARELA;0.0;;;;;;;;;;;;;;;;;202319768,0
COLISÃO LATERAL;FINALIZADA;2023-08-25;04:26:00;AFOGADOS;AV SUL;1880;MARMOARIA;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;AFOGADOS;0.0;;;;;;;;;;;;;;;;;202319814,0
COLISÃO LATERAL;FINALIZADA;2023-08-25;06:25:00;ARRUDA;AV BEBERIBE;;DE FRENTE AO ESTÁDIO DO SANTA CRUZ;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;;;;;;ARRUDA;0.0;;;;;;;;;;;;;;;;;202319822,0
COLISÃO COM CICLISTA;FINALIZADA;2023-08-28;08:15:00;FUNDAO;AV BEBERIBE;;PROX A IGREJA QUADRANGULAR;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;AV GEDALHA;;;;FUNDAO;0.0;;;;;;;;;;;;;;;;;202320031,0
COLISÃO TRASEIRA;FINALIZADA;2023-08-30;11:00:00;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;E/F À CONCESSIONÁRIA VENEZA DIESEL  - SENTIDO AFOGADOS;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;IMBIRIBEIRA;0.0;;;;;;;;;;;;;;;;;202320267,0
COLISÃO;FINALIZADA;2023-09-05;11:07:00;SAN MARTIN;AV GENERAL SAN MARTIN;;EM FRENTE A PRAÇA NEWTON PEIXE;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;SAN MARTIN;0.0;;;;;;;;;;;;;;;;;202320708,0
COLISÃO COM CICLISTA;FINALIZADA;2023-09-07;10:08:00;ESTANCIA;AV RECIFE;;LADO OPOSTO AO Nº 150 - ATACADÃO;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;ESTANCIA;0.0;;;SUB;;;;;;;;;;;;;;202320873,0
COLISÃO COM CICLISTA;FINALIZADA;2023-09-07;04:05:00;IPUTINGA;AV CAXANGA;3222;EM FRENTE À MOTO CRUZ;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;IPUTINGA;0.0;;;;;;;;;;;;;;;;;202320894,0
COLISÃO COM CICLISTA;FINALIZADA;2023-09-11;10:45:00;PINA;PTE GOVERNADOR PAULO GUERRA;;ENTRADA DA VIA MANGUE /SOBRE A PONTE QUE DA DA ACESSO AO  PROX AO SHOPPING RIOMAR;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;PINA;0.0;;;;;;;;;;;;;;;;;202321085,0
COLISÃO COM CICLISTA;FINALIZADA;2023-09-12;10:15:00;SANTO AMARO;AV DR JAYME DA FONTE;298;PROX A COMPESA;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;SANTO AMARO;0.0;;;SUBURBIO;;;;;;;;;;;;;;202321153,0
COLISÃO COM CICLISTA;FINALIZADA;2023-09-14;06:48:00;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;;EM FRENTE AO LABORATORIO CERPE;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;;;;;;PRADO;0.0;;;;;;;;;;;;;;;;;202321282,0
COLISÃO COM CICLISTA;FINALIZADA;2023-09-15;06:02:00;GRACAS;AV CONS ROSA E SILVA;;EM FRENTE AO  HOSPITAL DO SERVIDOR;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;GRACAS;0.0;;;;;;;;;;;;;;;;;202321419,0
COLISÃO COM CICLISTA;FINALIZADA;2023-09-20;08:31:00;JORDAO;AV MARIA IRENE;;NA SAIDA DO TUNEL FELIPE CAMARÃO, SENT. JORDAO;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;JORDAO;0.0;;;;;;;;;;;;;;;;;202321811,0
COLISÃO COM CICLISTA;FINALIZADA;2023-09-21;09:51:00;SANTO AMARO;AV CRUZ CABUGA;;LADO OPOSTO À ACADEMIA HAVANNA - E/ F À ESTAÇÃO BRT - SENTIDO SUBURBIO;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;SANTO AMARO;0.0;;;;;;;;;;;;;;;;;202321958,0
COLISÃO COM CICLISTA;FINALIZADA;2023-09-26;06:19:00;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;;NO SEMAFORO 144;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;RUA PADRE BERNADINO PESSOA;;;;BOA VIAGEM;0.0;;;;;;;;;;;;;;;;;202322326,0
COLISÃO COM CICLISTA;FINALIZADA;2023-09-27;12:50:00;IPUTINGA;AV MAURICIO DE NASSAU;;PROX AO PARQUE DO CAIARA;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;RUA N S DA SAUDE;;;;IPUTINGA;0.0;;88,0;;;;;;;;;;;;;;;202322478,0
COLISÃO COM CICLISTA;FINALIZADA;2023-09-27;05:52:00;VARZEA;RUA GASTAO VIDIGAL;;UPA DA CAXANGÁ;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;VARZEA;0.0;;;;;;;;;;;;;;;;;202322514,0
COLISÃO;FINALIZADA;2023-09-27;06:06:00;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;291;IDRA IPV;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;IMBIRIBEIRA;0.0;;;;;;;;;;;;;;;;;202322516,0
COLISÃO COM CICLISTA;FINALIZADA;2023-09-29;10:27:00;DOIS IRMAOS;RUA MANUEL DE MEDEIROS;300;PROX. AO RESTAURANTE GUARIBA;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;DOIS IRMAOS;0.0;;;;;;;;;;;;;;;;;202322701,0
COLISÃO;FINALIZADA;2023-10-04;07:04:00;CABANGA;;;PONTE GOV PAULO GUERRA;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;CABANGA;0.0;;;;;;;;;;;;;;;;;202323161,0
COLISÃO;FINALIZADA;2023-10-04;06:37:00;BOA VIAGEM;RUA GENERAL EDSON AMANCIO RAMALHO;;AO LADO  DA IMOBILIARIA JAIRO ROCHA;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;BOA VIAGEM;0.0;;;;;;;;;;;;;;;;;202323224,0
COLISÃO COM CICLISTA;FINALIZADA;2023-10-07;12:10:00;BOA VIAGEM;RUA BRUNO VELOSO;;CRUZAMENTO DO SHOPPING RECIFE;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;AV FERNANDO SIMOES BARBOSA;;;;BOA VIAGEM;0.0;;;;;;;;;;;;;;;;;202323461,0
COLISÃO COM CICLISTA;FINALIZADA;2023-10-13;08:56:00;AFOGADOS;RUA VINTE E UM DE ABRIL;930;PROX A PRAÇA DO GIRADOURO / EM FRENTE JOEL DAS BEBIDAS. SENTIDO AFOGADOS;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;AFOGADOS;0.0;;;;;;;;;;;;;;;;;202324079,0
ATROPELAMENTO DE PESSOA;FINALIZADA;2023-10-13;12:17:00;VARZEA;AV CAXANGA;5759;EM FRENTE AO TERMINAL T.I CAXANGA;COM VÍTIMA;;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;;;;;;VARZEA;0.0;;262,0;;;;;;;;;;;;;;;202324096,0
COLISÃO COM CICLISTA;CANCELADA;2023-10-13;02:06:00;ESPINHEIRO;AV JOAO DE BARROS;1420;PROX AO EXTRA;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;ESPINHEIRO;0.0;;;;;;;;;;;;;;;;;202324101,0
COLISÃO COM CICLISTA;FINALIZADA;2023-10-14;03:23:00;TORROES;EST DO FORTE DO ARRAIAL N. DO B. JESUS;1592;EM FRENTE A SUPREMA LAVANDERIA;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;TORROES;0.0;;;;;;;;;;;;;;;;;202324164,0
COLISÃO LATERAL;FINALIZADA;2023-10-17;07:44:00;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;DEPOIS DO VIADUTO DA AV NORTE;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;SANTO AMARO;0.0;;;OLINDA;;;;;;;;;;;;;;202324420,0
COLISÃO;FINALIZADA;2023-10-18;07:43:00;IBURA;AV DOM HELDER CAMARA;;CRUZAMENTO DA LINHA FÉRREA;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;IBURA;0.0;;;;;;;;;;;;;;;;;202324527,0
COLISÃO COM CICLISTA;FINALIZADA;2023-10-19;11:57:00;BOA VIAGEM;RUA MAMANGUAPE;583;PROX. AO CARREFOUR;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;BOA VIAGEM;0.0;;;;;;;;;;;;;;;;;202324591,0
COLISÃO COM CICLISTA;FINALIZADA;2023-10-20;01:30:00;BEBERIBE;AV BEBERIBE;;;COM VÍTIMA;;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;;AV PROFESSOR JOSE DOS ANJOS;;;;BEBERIBE;0.0;;;;;;;;;;;;;;;;;202324716,0
COLISÃO COM CICLISTA;FINALIZADA;2023-10-25;09:53:00;ARRUDA;AV PROFESSOR JOSE DOS ANJOS;972;PROX A PADARIA PAN CRISTAL;COM VÍTIMA;;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;;;;;;ARRUDA;0.0;;;;;;;;;;;;;;;;;202325110,0
COLISÃO TRASEIRA;FINALIZADA;2023-10-26;08:33:00;BOA VISTA;AV CONDE DA BOA VISTA;1512;EM FRENTE AO COPE, SENTIDO GUARARAPES;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;;;;;;BOA VISTA;0.0;;;;;;;;;;;;;;;;;202325190,0
COLISÃO COM CICLISTA;FINALIZADA;2023-10-27;10:47:00;NOVA DESCOBERTA;RUA NOVA DESCOBERTA;1068;EM FRENTE AO BAR DO VVVI E ASSEMBLEIA DE DEUS;VÍTIMA FATAL;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;NOVA DESCOBERTA;1.0;;;;;;;;;;;;;;;;;202325309,0
COLISÃO COM CICLISTA;FINALIZADA;2023-10-28;05:44:00;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;EM FRENTE A MECDONALDS;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;DERBY;0.0;;75,0;;;;;;;;;;;;;;;202325453,0
COLISÃO;FINALIZADA;2023-11-01;07:58:00;BOA VIAGEM;VIADUTO TANCREDO NEVES;;;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;BOA VIAGEM;0.0;;;;;;;;;;;;;;;;;202325844,0
COLISÃO;FINALIZADA;2023-11-05;08:20:00;BOA VISTA;AV GOVERNADOR CARLOS DE LIMA CAVALCANTI;;ESQUINA COM HAPVIDA;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;RUA SILVA RAMOS;;;;BOA VISTA;0.0;;;;;;;;;;;;;;;;;202326142,0
COLISÃO;FINALIZADA;2023-11-05;10:16:00;IPSEP;AV RECIFE;;NA ENTRADA DO IBURA;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;IPSEP;0.0;;;;;;;;;;;;;;;;;202326147,0
COLISÃO LATERAL;FINALIZADA;2023-11-06;05:24:00;VARZEA;RUA FRANCISCO LACERDA;442;RESTAURANTE MANGO;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;VARZEA;0.0;;;;;;;;;;;;;;;;;202326225,0
COLISÃO;FINALIZADA;2023-11-07;10:46:00;AGUA FRIA;AV BEBERIBE;;EM FRENTE A DROGASIL;COM VÍTIMA;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;AGUA FRIA;0.0;;;;;;;;;;;;;;;;;202326376,0
COLISÃO COM CICLISTA;FINALIZADA;2023-11-09;10:56:00;BOA VISTA;AV CONDE DA BOA VISTA;;AO LADO DO BANCO ITAU;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;;RUA DA UNIAO;;;;BOA VISTA;0.0;;;;;;;;;;;;;;;;;202326559,0
COLISÃO COM CICLISTA;DUPLICIDADE;2023-11-09;04:20:00;AFOGADOS;RUA SAO MIGUEL;577;EM FRENTE AO PONTO DAS BATERIAS;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;AFOGADOS;0.0;;;;;;;;;;;;;;;;;202326593,0
COLISÃO COM CICLISTA;FINALIZADA;2023-11-09;04:38:00;AFOGADOS;RUA SAO MIGUEL;553;E/F A IGREJA DA FE DO BRASIL  VT  18 NO LOCAL;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;AFOGADOS;0.0;;;;;;;;;;;;;;;;;202326595,0
COLISÃO COM CICLISTA;FINALIZADA;2023-11-11;02:11:00;CAXANGA;RUA ELIZEU CAVALCANTE;;PROX A ENTRADA DA ESTAÇAO DO BRT NO SEMFORO 265;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;CAXANGA;0.0;;;;;;;;;;;;;;;;;202326807,0
COLISÃO LATERAL;FINALIZADA;2023-11-13;07:26:00;CAMPO GRANDE;AV PROFESSOR JOSE DOS ANJOS;1556;UNIDADE DE SAUDE ANTONIO FRANCISCO AREIAS;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;CAMPO GRANDE;0.0;;;;;;;;;;;;;;;;;202327010,0
COLISÃO FRONTAL;FINALIZADA;2023-11-21;06:10:00;SAO JOSE;AV SUL;S/N;PROXIMO AO HOTEL LUA DE MEL;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;;;;;;SAO JOSE;0.0;;;;;;;;;;;;;;;;;202327766,0
COLISÃO COM CICLISTA;FINALIZADA;2023-11-25;07:52:00;SANTO AMARO;RUA ALVARES DE AZEVEDO;;EM FRENTE AO PROCAPE E LABORATORIO DE SAUDE;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;RUA DOS PALMARES;;;;SANTO AMARO;0.0;;;;;;;;;;;;;;;;;202328134,0
COLISÃO COM CICLISTA;FINALIZADA;2023-12-01;06:17:00;IPSEP;AV MARECHAL MASCARENHAS DE MORAES;;SENTIDO AEROPORTO PRÓXIMO AO BANCO ITAU  , PRÓXIMO AO BANCO IPIRANGA VÍTIMA NO LOCAL FOI A OBTO,;VÍTIMA FATAL;;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;;RUA ITACARI;;;;IPSEP;1.0;;;;;;;;;;;;;;;;;202328802,0
COLISÃO COM CICLISTA;FINALIZADA;2023-12-02;12:21:00;CAXANGA;AV CAXANGA;;EM FRENTE AO ANTIGO BOMPREÇO DA CAXANGA / PROX DO VIADUTO;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;CAXANGA;0.0;;;SUBURBIO;;;;;;;;;;;;;;202328871,0
ATROPELAMENTO DE PESSOA;FINALIZADA;2023-12-03;06:08:00;CAXANGA;AV CAXANGA;;UPA DA CAXANGA;COM VÍTIMA;;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;CAXANGA;0.0;;;;;;;;;;;;;;;;;202328981,0
COLISÃO COM CICLISTA;FINALIZADA;2023-12-05;02:05:00;AREIAS;AV RECIFE;;LADO OPOSTO AO ATACADAO / SENTIDO CAXANGA;COM VÍTIMA;;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;;;;;;AREIAS;0.0;;;;;;;;;;;;;;;;;202329172,0
